Site ID,Cell,azimuth,Sector,Technology,CellId,CellName,OnAirStatus,ARFCN,Coverage_Objective,Band,Mtilt,Etilt,TAC,PCI,Long,Lat,BW,drop call rate
197320,321,150,3,5G,19732003213,5GOutdoor19732003213,Unlocked,432000,Outdoor,N2100,4,11,10004,800,136.929241,35.162197,30,0.0413
197320,335,150,3,5G,19732003353,5GOutdoor19732003353,Unlocked,630000,Outdoor,N3500,4,5,10004,800,136.929241,35.162197,30,0.0262
197322,135,90,1,5G,19732201351,5GOutdoor19732201351,Unlocked,630000,Outdoor,N3500,6,9,10003,506,136.921991,35.149847,30,0.045
197322,235,180,2,5G,19732202352,5GOutdoor19732202352,Unlocked,630000,Outdoor,N3500,8,9,10003,522,136.921991,35.149847,30,0.058
197322,335,340,3,5G,19732203353,5GOutdoor19732203353,Unlocked,630000,Outdoor,N3500,10,8,10003,94,136.921991,35.149847,30,0.0157
197325,135,40,1,5G,19732501351,5GOutdoor19732501351,Unlocked,630000,Outdoor,N3500,7,5,10003,81,136.919711,35.136967,30,0.0583
197325,221,80,2,5G,19732502212,5GOutdoor19732502212,Unlocked,432000,Outdoor,N2100,8,5,10003,97,136.919711,35.136967,30,0.032
197325,235,80,2,5G,19732502352,5GOutdoor19732502352,Unlocked,630000,Outdoor,N3500,8,6,10003,97,136.919711,35.136967,30,0.0184
197325,321,180,3,5G,19732503213,5GOutdoor19732503213,Unlocked,432000,Outdoor,N2100,7,6,10003,89,136.919711,35.136967,30,0.0247
197325,335,190,3,5G,19732503353,5GOutdoor19732503353,Unlocked,630000,Outdoor,N3500,5,3,10003,89,136.919711,35.136967,30,0.0342
197325,435,290,4,5G,19732504354,5GOutdoor19732504354,Unlocked,630000,Outdoor,N3500,8,5,10003,525,136.919711,35.136967,30,0.0996
197326,135,120,1,5G,19732601351,5GOutdoor19732601351,Unlocked,630000,Outdoor,N3500,17,10,10002,352,136.943381,35.148837,30,0.0064
197326,235,240,2,5G,19732602352,5GOutdoor19732602352,Unlocked,630000,Outdoor,N3500,17,11,10002,360,136.942931,35.148857,30,0.0928
197326,335,310,3,5G,19732603353,5GOutdoor19732603353,Unlocked,630000,Outdoor,N3500,12,6,10002,368,136.943141,35.149177,30,0.0145
197326,435,50,4,5G,19732604354,5GOutdoor19732604354,Unlocked,630000,Outdoor,N3500,17,7,10002,647,136.943141,35.149177,30,0.0327
197328,121,70,1,5G,19732801211,5GOutdoor19732801211,Unlocked,432000,Outdoor,N2100,14,7,10002,81,136.939553,35.144426,30,8.95
197328,135,70,1,5G,19732801351,5GOutdoor19732801351,Unlocked,630000,Outdoor,N3500,14,4,10002,81,136.939553,35.144426,30,0.0271
197328,221,140,2,5G,19732802212,5GOutdoor19732802212,Unlocked,432000,Outdoor,N2100,14,7,10002,65,136.939075,35.144681,30,0.0094
197328,235,140,2,5G,19732802352,5GOutdoor19732802352,Unlocked,630000,Outdoor,N3500,14,7,10002,65,136.939075,35.144681,30,0.0631
197328,321,230,3,5G,19732803213,5GOutdoor19732803213,Unlocked,432000,Outdoor,N2100,14,7,10002,73,136.939075,35.144681,30,0.0771
197328,335,230,3,5G,19732803353,5GOutdoor19732803353,Unlocked,630000,Outdoor,N3500,14,8,10002,73,136.939075,35.144681,30,0.0651
197329,435,110,4,5G,19732904354,5GOutdoor19732904354,Unlocked,630000,Outdoor,N3500,17,5,10002,314,136.933371,35.144437,30,0.0852
197329,535,200,5,5G,19732905355,5GOutdoor19732905355,Unlocked,630000,Outdoor,N3500,17,5,10002,298,136.932451,35.144497,30,0.042
197329,635,10,6,5G,19732906356,5GOutdoor19732906356,Unlocked,630000,Outdoor,N3500,11,3,10002,306,136.932341,35.144627,30,0.0255
197340,435,40,4,5G,19734004354,5GOutdoor19734004354,Unlocked,630000,Outdoor,N3500,4,5,10003,120,136.907511,35.151917,30,0.0798
197340,535,90,5,5G,19734005355,5GOutdoor19734005355,Unlocked,630000,Outdoor,N3500,4,5,10003,112,136.907511,35.151917,30,0.088
197340,635,260,6,5G,19734006356,5GOutdoor19734006356,Unlocked,630000,Outdoor,N3500,4,5,10003,128,136.907511,35.151917,30,0.0629
197344,435,-1,4,5G,19734404354,5GIndoor19734404354,Unlocked,630000,Indoor,N3500,0,0,10005,821,136.939721,35.154507,30,0.0245
197344,535,-1,5,5G,19734405355,5GIndoor19734405355,Unlocked,630000,Indoor,N3500,0,0,10005,854,136.939721,35.154507,30,0.0908
197345,121,70,1,5G,19734501211,5GOutdoor19734501211,Unlocked,432000,Outdoor,N2100,6,5,10004,234,136.913186,35.165095,30,0.0982
197345,135,70,1,5G,19734501351,5GOutdoor19734501351,Unlocked,630000,Outdoor,N3500,6,5,10004,234,136.913186,35.165095,30,0.0935
197345,221,200,2,5G,19734502212,5GOutdoor19734502212,Unlocked,432000,Outdoor,N2100,6,5,10004,226,136.913186,35.165095,30,0.0439
197345,235,200,2,5G,19734502352,5GOutdoor19734502352,Unlocked,630000,Outdoor,N3500,6,5,10004,226,136.913186,35.165095,30,0.0068
197345,321,290,3,5G,19734503213,5GOutdoor19734503213,Unlocked,432000,Outdoor,N2100,8,5,10004,242,136.913186,35.165095,30,0.0494
197345,335,290,3,5G,19734503353,5GOutdoor19734503353,Unlocked,630000,Outdoor,N3500,8,7,10004,242,136.913186,35.165095,30,0.0967
197346,435,55,4,5G,19734604354,5GOutdoor19734604354,Unlocked,630000,Outdoor,N3500,5,5,10001,36,136.90165,35.145029,30,0.018
197346,535,180,5,5G,19734605355,5GOutdoor19734605355,Unlocked,630000,Outdoor,N3500,5,5,10001,387,136.901578,35.144999,30,0.0795
197346,635,260,6,5G,19734606356,5GOutdoor19734606356,Unlocked,630000,Outdoor,N3500,2,7,10001,28,136.901527,35.145208,30,0.0918
197349,435,40,4,5G,19734904354,5GOutdoor19734904354,Unlocked,630000,Outdoor,N3500,8,8,10001,315,136.899961,35.143407,30,0.0505
197349,535,105,5,5G,19734905355,5GOutdoor19734905355,Unlocked,630000,Outdoor,N3500,9,12,10001,299,136.899961,35.143407,30,0.77
197349,635,280,6,5G,19734906356,5GOutdoor19734906356,Unlocked,630000,Outdoor,N3500,14,11,10001,307,136.899961,35.143407,30,0.0184
197350,121,30,1,5G,19735001211,5GOutdoor19735001211,Unlocked,432000,Outdoor,N2100,7,5,10003,203,136.908101,35.153217,30,0.0762
197350,135,30,1,5G,19735001351,5GOutdoor19735001351,Unlocked,630000,Outdoor,N3500,10,10,10003,203,136.908101,35.153217,30,0.0158
197350,221,160,2,5G,19735002212,5GOutdoor19735002212,Unlocked,432000,Outdoor,N2100,7,5,10003,639,136.909091,35.155077,30,0.024
197350,235,160,2,5G,19735002352,5GOutdoor19735002352,Unlocked,630000,Outdoor,N3500,10,10,10003,639,136.909091,35.155077,30,0.0715
197350,321,210,3,5G,19735003213,5GOutdoor19735003213,Unlocked,432000,Outdoor,N2100,6,5,10003,211,136.909091,35.153347,30,0.0522
197350,335,210,3,5G,19735003353,5GOutdoor19735003353,Unlocked,630000,Outdoor,N3500,10,10,10003,211,136.909091,35.155077,30,0.0671
197351,135,60,1,5G,19735101351,5GOutdoor19735101351,Unlocked,630000,Outdoor,N3500,8,4,10001,143,136.901911,35.146817,30,0.0116
197351,235,210,2,5G,19735102352,5GOutdoor19735102352,Unlocked,630000,Outdoor,N3500,11,8,10001,135,136.901911,35.146817,30,0.0787
197351,335,270,3,5G,19735103353,5GOutdoor19735103353,Unlocked,630000,Outdoor,N3500,11,8,10001,151,136.901911,35.146817,30,0.0125
197353,121,90,1,5G,19735301211,5GOutdoor19735301211,Unlocked,432000,Outdoor,N2100,10,13,10003,506,136.911741,35.150427,30,0.021
197353,221,230,2,5G,19735302212,5GOutdoor19735302212,Unlocked,432000,Outdoor,N2100,8,13,10003,522,136.911741,35.150427,30,0.0404
197353,321,280,3,5G,19735303213,5GOutdoor19735303213,Unlocked,432000,Outdoor,N2100,3,9,10003,94,136.911741,35.150427,30,0.0358
197353,435,90,4,5G,19735304354,5GOutdoor19735304354,Unlocked,630000,Outdoor,N3500,17,9,10003,812,136.911741,35.150427,30,0.0685
197353,535,230,5,5G,19735305355,5GOutdoor19735305355,Unlocked,630000,Outdoor,N3500,14,8,10003,404,136.911741,35.150427,30,0.0828
197353,635,280,6,5G,19735306356,5GOutdoor19735306356,locked,630000,Outdoor,N3500,14,7,10003,420,136.911741,35.150427,30,0.0881
197354,121,70,1,5G,19735401211,5GOutdoor19735401211,Unlocked,432000,Outdoor,N2100,12,11,10003,247,136.905001,35.152137,30,0.0864
197354,135,70,1,5G,19735401351,5GOutdoor19735401351,Unlocked,630000,Outdoor,N3500,6,2,10003,247,136.905001,35.152137,30,0.0887
197354,321,330,3,5G,19735403213,5GOutdoor19735403213,Unlocked,432000,Outdoor,N2100,12,11,10003,231,136.905001,35.152137,30,0.04
197354,335,330,3,5G,19735403353,5GOutdoor19735403353,Unlocked,630000,Outdoor,N3500,6,5,10003,231,136.905001,35.152137,30,0.0188
197355,121,120,1,5G,19735501211,5GOutdoor19735501211,Unlocked,432000,Outdoor,N2100,22,11,10003,749,136.909271,35.141277,30,0.0267
197355,135,120,1,5G,19735501351,5GOutdoor19735501351,Unlocked,630000,Outdoor,N3500,24,12,10003,749,136.909271,35.141277,30,0.0909
197355,221,240,2,5G,19735502212,5GOutdoor19735502212,Unlocked,432000,Outdoor,N2100,16,13,10003,714,136.909271,35.141277,30,0.0905
197355,235,240,2,5G,19735502352,5GOutdoor19735502352,Unlocked,630000,Outdoor,N3500,16,11,10003,714,136.909271,35.141277,30,1.6
197355,321,340,3,5G,19735503213,5GOutdoor19735503213,Unlocked,432000,Outdoor,N2100,24,10,10003,70,136.909271,35.141277,30,0.0493
197355,335,340,3,5G,19735503353,5GOutdoor19735503353,Unlocked,630000,Outdoor,N3500,12,7,10003,70,136.909271,35.141277,30,0.0206
197361,235,120,2,5G,19736102352,5GOutdoor19736102352,Unlocked,630000,Outdoor,N3500,4,4,10003,59,136.909971,35.140137,30,0.0096
197361,335,250,3,5G,19736103353,5GOutdoor19736103353,Unlocked,630000,Outdoor,N3500,4,6,10003,67,136.909971,35.140137,30,0.0913
197362,121,-1,1,5G,19736201211,5GIndoor19736201211,Unlocked,432000,Indoor,N2100,0,0,10002,393,136.943741,35.148167,30,0.0494
197362,221,160,2,5G,19736202212,5GOutdoor19736202212,Unlocked,432000,Outdoor,N2100,14,4,10002,630,136.943741,35.148167,30,0.0228
197362,235,160,2,5G,19736202352,5GOutdoor19736202352,Unlocked,630000,Outdoor,N3500,14,5,10002,630,136.943741,35.148167,30,0.0196
197362,321,220,3,5G,19736203213,5GOutdoor19736203213,Unlocked,432000,Outdoor,N2100,10,4,10002,638,136.943741,35.148167,30,0.0637
197362,335,220,3,5G,19736203353,5GOutdoor19736203353,Unlocked,630000,Outdoor,N3500,10,5,10002,638,136.943741,35.148167,30,0.0499
197365,121,100,1,5G,19736501211,5GOutdoor19736501211,Unlocked,432000,Outdoor,N2100,10,13,10002,378,136.947261,35.143507,30,0.0323
197365,135,100,1,5G,19736501351,5GOutdoor19736501351,Unlocked,630000,Outdoor,N3500,10,10,10002,378,136.947261,35.143507,30,0.0149
197365,221,200,2,5G,19736502212,5GOutdoor19736502212,Unlocked,432000,Outdoor,N2100,4,4,10002,386,136.947261,35.143507,30,0.0925
197365,321,310,3,5G,19736503213,5GOutdoor19736503213,Unlocked,432000,Outdoor,N2100,4,10,10002,370,136.947261,35.143507,30,0.059
197365,335,310,3,5G,19736503353,5GOutdoor19736503353,Unlocked,630000,Outdoor,N3500,4,7,10002,370,136.947261,35.143507,30,0.0853
197366,421,60,4,5G,19736604214,5GOutdoor19736604214,Unlocked,432000,Outdoor,N2100,17,7,10001,291,136.902361,35.149647,30,0.0446
197366,435,60,4,5G,19736604354,5GOutdoor19736604354,Unlocked,630000,Outdoor,N3500,17,9,10001,291,136.902361,35.149647,30,0.0761
197366,521,180,5,5G,19736605215,5GOutdoor19736605215,Unlocked,432000,Outdoor,N2100,17,7,10001,275,136.902361,35.149647,30,0.0316
197366,535,180,5,5G,19736605355,5GOutdoor19736605355,Unlocked,630000,Outdoor,N3500,11,7,10001,275,136.902361,35.149647,30,0.0696
197368,121,70,1,5G,19736801211,5GOutdoor19736801211,Unlocked,432000,Outdoor,N2100,12,1,10003,273,136.915251,35.145117,30,0.0918
197368,135,70,1,5G,19736801351,5GOutdoor19736801351,Unlocked,630000,Outdoor,N3500,12,1,10003,273,136.915251,35.145117,30,0.0225
197368,221,170,2,5G,19736802212,5GOutdoor19736802212,Unlocked,432000,Outdoor,N2100,5,5,10003,289,136.915251,35.145117,30,0.0017
197368,235,170,2,5G,19736802352,5GOutdoor19736802352,Unlocked,630000,Outdoor,N3500,12,7,10003,289,136.915251,35.145117,30,0.0073
197368,321,10,3,5G,19736803213,5GOutdoor19736803213,Unlocked,432000,Outdoor,N2100,2,1,10003,426,136.915251,35.145117,30,0.0172
197368,335,270,3,5G,19736803353,5GOutdoor19736803353,Unlocked,630000,Outdoor,N3500,12,5,10003,426,136.915251,35.145117,30,7.89
197370,121,80,1,5G,19737001211,5GOutdoor19737001211,Unlocked,432000,Outdoor,N2100,8,10,10001,56,136.902711,35.152677,30,0.098
197370,135,80,1,5G,19737001351,5GOutdoor19737001351,Unlocked,630000,Outdoor,N3500,8,10,10001,56,136.902711,35.152677,30,0.0274
197370,321,280,3,5G,19737003213,5GOutdoor19737003213,Unlocked,432000,Outdoor,N2100,8,7,10001,48,136.902711,35.152677,30,0.0267
197370,335,280,3,5G,19737003353,5GOutdoor19737003353,Unlocked,630000,Outdoor,N3500,8,7,10001,48,136.902711,35.152677,30,0.0946
197372,535,130,5,5G,19737205355,5GOutdoor19737205355,Unlocked,630000,Outdoor,N3500,10,6,10002,527,136.924691,35.148187,30,0.022
197372,635,300,6,5G,19737206356,5GOutdoor19737206356,Unlocked,630000,Outdoor,N3500,7,7,10002,535,136.924691,35.148187,30,0.0697
197373,421,55,4,5G,19737304214,5GOutdoor19737304214,Unlocked,432000,Outdoor,N2100,12,3,10001,334,136.906191,35.152117,30,0.0146
197373,435,55,4,5G,19737304354,5GOutdoor19737304354,Unlocked,630000,Outdoor,N3500,12,3,10003,712,136.906191,35.152117,30,0.0947
197373,535,125,5,5G,19737305355,5GOutdoor19737305355,Unlocked,630000,Outdoor,N3500,12,3,10003,720,136.906191,35.152117,30,0.0361
197373,635,345,6,5G,19737306356,5GOutdoor19737306356,Unlocked,630000,Outdoor,N3500,22,3,10003,728,136.906191,35.152117,30,0.0031
197374,135,80,1,5G,19737401351,5GOutdoor19737401351,Unlocked,630000,Outdoor,N3500,10,5,10002,186,136.928631,35.143907,30,0.0515
197374,235,170,2,5G,19737402352,5GOutdoor19737402352,Unlocked,630000,Outdoor,N3500,10,10,10002,194,136.928631,35.143907,30,0.0047
197374,335,260,3,5G,19737403353,5GOutdoor19737403353,Unlocked,630000,Outdoor,N3500,8,10,10002,178,136.928631,35.143907,30,0.032
197375,235,150,2,5G,19737502352,5GOutdoor19737502352,Unlocked,630000,Outdoor,N3500,4,3,10003,132,136.907581,35.137957,30,0.0471
197375,335,310,3,5G,19737503353,5GOutdoor19737503353,Unlocked,630000,Outdoor,N3500,7,4,10003,148,136.907581,35.137957,30,0.0277
197381,135,60,1,5G,19738101351,5GOutdoor19738101351,Unlocked,630000,Outdoor,N3500,2,7,10001,62,136.899091,35.153547,30,0.0887
197381,335,320,3,5G,19738103353,5GOutdoor19738103353,Unlocked,630000,Outdoor,N3500,4,7,10001,78,136.899091,35.153547,30,0.0405
197384,421,60,4,5G,19738404214,5GOutdoor19738404214,Unlocked,432000,Outdoor,N2100,4,3,10003,581,136.918851,35.139107,30,0.0254
197384,435,60,4,5G,19738404354,5GOutdoor19738404354,Unlocked,630000,Outdoor,N3500,4,9,10003,581,136.918851,35.139107,30,0.0672
197384,521,160,5,5G,19738405215,5GOutdoor19738405215,Unlocked,432000,Outdoor,N2100,10,3,10003,573,136.918851,35.139107,30,0.0601
197384,535,190,5,5G,19738405355,5GOutdoor19738405355,Unlocked,630000,Outdoor,N3500,7,8,10003,573,136.918851,35.139107,30,6.72
197387,135,65,1,5G,19738701351,5GOutdoor19738701351,Unlocked,630000,Outdoor,N3500,10,5,10002,121,136.924971,35.149137,30,0.0676
197387,235,125,2,5G,19738702352,5GOutdoor19738702352,Unlocked,630000,Outdoor,N3500,10,7,10002,105,136.924971,35.149137,30,0.0773
197391,235,160,2,5G,19739102352,5GOutdoor19739102352,Unlocked,630000,Outdoor,N3500,11,4,10003,480,136.907801,35.140227,30,0.0218
197391,335,290,3,5G,19739103353,5GOutdoor19739103353,Unlocked,630000,Outdoor,N3500,6,4,10003,68,136.907801,35.140227,30,0.0821
197394,135,40,1,5G,19739401351,5GOutdoor19739401351,Unlocked,630000,Outdoor,N3500,6,10,10005,334,136.946181,35.157717,30,0.0297
197394,335,290,3,5G,19739403353,5GOutdoor19739403353,Unlocked,630000,Outdoor,N3500,4,10,10005,326,136.946181,35.157717,30,0.0088
197396,421,90,4,5G,19739604214,5GOutdoor19739604214,Unlocked,432000,Outdoor,N2100,10,11,10001,257,136.900301,35.148437,30,0.0925
197396,435,90,4,5G,19739604354,5GOutdoor19739604354,Unlocked,630000,Outdoor,N3500,10,6,10001,257,136.900301,35.148437,30,0.0855
197396,521,190,5,5G,19739605215,5GOutdoor19739605215,Unlocked,432000,Outdoor,N2100,10,13,10001,249,136.900301,35.148437,30,0.0151
197396,535,190,5,5G,19739605355,5GOutdoor19739605355,Unlocked,630000,Outdoor,N3500,10,12,10001,249,136.900301,35.148437,30,0.0326
197396,621,330,6,5G,19739606216,5GOutdoor19739606216,Unlocked,432000,Outdoor,N2100,10,13,10001,265,136.900301,35.148437,30,0.0614
197396,635,330,6,5G,19739606356,5GOutdoor19739606356,Unlocked,630000,Outdoor,N3500,12,12,10001,265,136.900301,35.148437,30,0.0436
197397,421,40,4,5G,19739704214,5GOutdoor19739704214,Unlocked,432000,Outdoor,N2100,4,5,10005,148,136.933501,35.155937,30,0.0857
197397,435,40,4,5G,19739704354,5GOutdoor19739704354,Unlocked,630000,Outdoor,N3500,6,5,10005,148,136.933501,35.155937,30,0.0014
197397,621,290,6,5G,19739706216,5GOutdoor19739706216,Unlocked,432000,Outdoor,N2100,14,1,10005,140,136.933501,35.155937,30,0.0217
197397,635,290,6,5G,19739706356,5GOutdoor19739706356,Unlocked,630000,Outdoor,N3500,14,5,10005,140,136.933501,35.155937,30,0.023
197399,535,120,5,5G,19739905355,5GOutdoor19739905355,Unlocked,630000,Outdoor,N3500,2,9,10004,40,136.923091,35.160607,30,0.0632
197399,635,220,6,5G,19739906356,5GOutdoor19739906356,Unlocked,630000,Outdoor,N3500,4,9,10004,56,136.923091,35.160607,30,0.0911
197507,435,60,4,5G,19750704354,5GOutdoor19750704354,Unlocked,630000,Outdoor,N3500,2,4,10004,377,136.925328,35.160177,30,0.0943
197507,535,120,5,5G,19750705355,5GOutdoor19750705355,Unlocked,630000,Outdoor,N3500,2,4,10004,369,136.925328,35.160177,30,0.094
197507,635,220,6,5G,19750706356,5GOutdoor19750706356,Unlocked,630000,Outdoor,N3500,2,9,10004,385,136.925328,35.160177,30,0.0363
197511,135,100,1,5G,19751101351,5GOutdoor19751101351,Unlocked,630000,Outdoor,N3500,12,5,10003,342,136.918181,35.149697,30,0.0686
197511,235,260,2,5G,19751102352,5GOutdoor19751102352,Unlocked,630000,Outdoor,N3500,10,10,10003,334,136.918181,35.149697,30,0.0302
197511,335,340,3,5G,19751103353,5GOutdoor19751103353,Unlocked,630000,Outdoor,N3500,12,9,10003,326,136.918181,35.149697,30,0.0967
197521,135,60,1,5G,19752101351,5GOutdoor19752101351,Unlocked,630000,Outdoor,N3500,6,5,10004,46,136.916631,35.162277,30,0.0834
197521,235,130,2,5G,19752102352,5GOutdoor19752102352,Unlocked,630000,Outdoor,N3500,6,7,10004,38,136.916631,35.162277,30,0.0515
197521,335,270,3,5G,19752103353,5GOutdoor19752103353,Unlocked,630000,Outdoor,N3500,6,5,10004,54,136.916631,35.162277,30,0.0089
197532,435,50,4,5G,19753204354,5GOutdoor19753204354,Unlocked,630000,Outdoor,N3500,6,5,10004,683,136.918751,35.164347,30,0.0794
197532,535,100,5,5G,19753205355,5GOutdoor19753205355,Unlocked,630000,Outdoor,N3500,6,10,10004,675,136.918751,35.164347,30,0.0987
197534,435,120,4,5G,19753404354,5GOutdoor19753404354,Unlocked,630000,Outdoor,N3500,2,9,10003,373,136.913011,35.156137,30,0.0505
197534,535,220,5,5G,19753405355,5GOutdoor19753405355,Unlocked,630000,Outdoor,N3500,4,5,10003,381,136.913011,35.156137,30,0.0337
197534,635,320,6,5G,19753406356,5GOutdoor19753406356,Unlocked,630000,Outdoor,N3500,4,5,10003,389,136.913011,35.156137,30,0.0831
197537,121,80,1,5G,19753701211,5GOutdoor19753701211,Unlocked,432000,Outdoor,N2100,6,10,10005,400,136.936291,35.159257,30,0.0765
197537,135,100,1,5G,19753701351,5GOutdoor19753701351,Unlocked,630000,Outdoor,N3500,10,5,10005,400,136.936291,35.159257,30,0.0466
197537,221,220,2,5G,19753702212,5GOutdoor19753702212,Unlocked,432000,Outdoor,N2100,17,10,10005,355,136.935921,35.159267,30,0.0396
197537,235,210,2,5G,19753702352,5GOutdoor19753702352,Unlocked,630000,Outdoor,N3500,10,5,10005,355,136.935921,35.159267,30,0.059
197537,321,-1,3,5G,19753703213,5GIndoor19753703213,Unlocked,432000,Indoor,N2100,0,0,10005,347,136.936291,35.159257,30,0.0498
197545,421,30,4,5G,19754504214,5GOutdoor19754504214,Unlocked,432000,Outdoor,N2100,5,6,10003,761,136.922041,35.154877,30,0.0553
197545,435,30,4,5G,19754504354,5GOutdoor19754504354,Unlocked,630000,Outdoor,N3500,5,6,10003,761,136.922041,35.154877,30,0.0143
197545,535,90,5,5G,19754505355,5GOutdoor19754505355,Unlocked,630000,Outdoor,N3500,5,5,10003,600,136.922041,35.154877,30,0.0355
197571,435,80,4,5G,19757104354,5GOutdoor19757104354,Unlocked,630000,Outdoor,N3500,19,9,10006,312,136.949031,35.150627,30,0.0538
197571,535,210,5,5G,19757105355,5GOutdoor19757105355,Unlocked,630000,Outdoor,N3500,17,9,10006,320,136.948661,35.150487,30,0.0736
197571,635,310,6,5G,19757106356,5GOutdoor19757106356,Unlocked,630000,Outdoor,N3500,19,6,10006,304,136.948661,35.150767,30,0.0111
197574,635,290,6,5G,19757406356,5GOutdoor19757406356,Unlocked,630000,Outdoor,N3500,5,7,10003,828,136.909911,35.155947,30,0.007
197577,121,60,1,5G,19757701211,5GOutdoor19757701211,Unlocked,432000,Outdoor,N2100,11,11,10004,364,136.910061,35.163157,30,0.0415
197577,135,80,1,5G,19757701351,5GOutdoor19757701351,Unlocked,630000,Outdoor,N3500,11,5,10004,364,136.910061,35.163157,30,0.0929
197577,221,200,2,5G,19757702212,5GOutdoor19757702212,Unlocked,432000,Outdoor,N2100,8,11,10004,356,136.910061,35.163157,30,0.0939
197577,235,200,2,5G,19757702352,5GOutdoor19757702352,Unlocked,630000,Outdoor,N3500,15,9,10004,356,136.910061,35.163157,30,0.0745
197577,321,320,3,5G,19757703213,5GOutdoor19757703213,Unlocked,432000,Outdoor,N2100,17,11,10004,348,136.910061,35.163157,30,0.0763
197577,335,310,3,5G,19757703353,5GOutdoor19757703353,Unlocked,630000,Outdoor,N3500,17,8,10004,348,136.910061,35.163157,30,0.0503
197581,535,170,5,5G,19758105355,5GOutdoor19758105355,Unlocked,630000,Outdoor,N3500,12,10,10005,132,136.936101,35.158677,30,0.0877
197583,421,70,4,5G,19758304214,5GOutdoor19758304214,Unlocked,432000,Outdoor,N2100,19,7,10001,277,136.906481,35.160707,30,0.0194
197583,435,90,4,5G,19758304354,5GOutdoor19758304354,Unlocked,630000,Outdoor,N3500,14,9,10001,277,136.906481,35.160707,30,0.0356
197583,521,170,5,5G,19758305215,5GOutdoor19758305215,Unlocked,432000,Outdoor,N2100,19,9,10001,285,136.906481,35.160707,30,5.83
197583,621,250,6,5G,19758306216,5GOutdoor19758306216,Unlocked,432000,Outdoor,N2100,19,7,10001,293,136.906481,35.160707,30,0.0824
197583,635,280,6,5G,19758306356,5GOutdoor19758306356,Unlocked,630000,Outdoor,N3500,19,6,10001,293,136.906481,35.160707,30,0.0504
197586,135,10,1,5G,19758601351,5GOutdoor19758601351,Unlocked,630000,Outdoor,N3500,10,10,10001,474,136.900351,35.160827,30,0.0872
197586,235,170,2,5G,19758602352,5GOutdoor19758602352,Unlocked,630000,Outdoor,N3500,9,10,10001,700,136.900351,35.160827,30,0.0273
197586,335,200,3,5G,19758603353,5GOutdoor19758603353,Unlocked,630000,Outdoor,N3500,7,10,10001,91,136.900351,35.160827,30,0.0261
197595,121,10,1,5G,19759501211,5GOutdoor19759501211,Unlocked,432000,Outdoor,N2100,7,8,10001,643,136.903231,35.159597,30,0.0832
197595,135,10,1,5G,19759501351,5GOutdoor19759501351,Unlocked,630000,Outdoor,N3500,7,7,10001,643,136.903231,35.159597,30,0.0092
197595,221,140,2,5G,19759502212,5GOutdoor19759502212,Unlocked,432000,Outdoor,N2100,8,6,10001,215,136.903231,35.159597,30,0.0222
197595,235,140,2,5G,19759502352,5GOutdoor19759502352,Unlocked,630000,Outdoor,N3500,8,7,10001,215,136.903231,35.159597,30,0.0268
197595,321,230,3,5G,19759503213,5GOutdoor19759503213,Unlocked,432000,Outdoor,N2100,8,9,10001,207,136.903231,35.159597,30,0.0059
197595,335,230,3,5G,19759503353,5GOutdoor19759503353,Unlocked,630000,Outdoor,N3500,8,9,10001,207,136.903231,35.159597,30,0.0609
197700,235,160,2,5G,19770002352,5GOutdoor19770002352,Unlocked,630000,Outdoor,N3500,10,7,10002,237,136.925761,35.151243,30,0.0207
197700,335,340,3,5G,19770003353,5GOutdoor19770003353,Unlocked,630000,Outdoor,N3500,9,7,10002,229,136.925761,35.151243,30,0.0419
197702,435,60,4,5G,19770204354,5GOutdoor19770204354,Unlocked,630000,Outdoor,N3500,12,5,10002,44,136.938051,35.140997,30,0.087
197702,535,210,5,5G,19770205355,5GOutdoor19770205355,Unlocked,630000,Outdoor,N3500,8,7,10002,60,136.938081,35.140777,30,0.0991
197702,635,310,6,5G,19770206356,5GOutdoor19770206356,Unlocked,630000,Outdoor,N3500,9,5,10002,52,136.938051,35.140997,30,0.0046
197704,435,50,4,5G,19770404354,5GOutdoor19770404354,Unlocked,630000,Outdoor,N3500,14,4,10002,152,136.936651,35.149487,30,0.0908
197705,121,70,1,5G,19770501211,5GOutdoor19770501211,Unlocked,432000,Outdoor,N2100,12,12,10003,331,136.916563,35.140136,30,0.0773
197705,135,70,1,5G,19770501351,5GOutdoor19770501351,Unlocked,630000,Outdoor,N3500,12,11,10003,331,136.916563,35.139938,30,0.087
197705,221,140,2,5G,19770502212,5GOutdoor19770502212,Unlocked,432000,Outdoor,N2100,12,9,10003,73,136.915972,35.139938,30,0.0918
197705,235,140,2,5G,19770502352,5GOutdoor19770502352,Unlocked,630000,Outdoor,N3500,12,12,10003,73,136.915972,35.139938,30,0.0967
197705,321,230,3,5G,19770503213,5GOutdoor19770503213,Unlocked,432000,Outdoor,N2100,12,6,10003,323,136.915972,35.139938,30,0.0963
197705,335,230,3,5G,19770503353,5GOutdoor19770503353,Unlocked,630000,Outdoor,N3500,12,10,10003,323,136.915972,35.139938,30,0.06
197712,121,70,1,5G,19771201211,5GOutdoor19771201211,Unlocked,432000,Outdoor,N2100,11,7,10002,183,136.927731,35.152477,30,0.0871
197712,135,70,1,5G,19771201351,5GOutdoor19771201351,Unlocked,630000,Outdoor,N3500,11,7,10002,183,136.927731,35.152477,30,0.05
